"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
5.230,0.000,0.120,0.000,90.000,0.000,0.300,"Wall.001 from [22.31] to [24.80]","Begining : [22.3]"
5.230,0.000,0.120,0.000,90.000,0.000,0.300,"Wall from [24.80] to [25.00]",
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.230,0.000,0.120,0.000,90.000,0.000,0.300,,
5.540,0.000,0.070,0.000,90.000,0.000,0.300,,
5.970,0.000,-0.120,0.000,90.000,0.000,0.300,,
6.240,0.000,-0.610,0.000,90.000,0.000,0.300,,
6.370,0.000,-1.240,0.000,90.000,0.000,0.300,,
6.500,0.000,-1.650,0.000,90.000,0.000,0.300,,
6.520,0.000,-1.820,0.000,90.000,0.000,0.300,,
